"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Item Age Analysis 
 Stock Class : Balance Sheet , Location : URBANPETS SERVICES PRIVATE LIMITED ; 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item name,BRANDS,DEPARTMENT,CATEGORY,Item code,Trans. Type,Trans. No,Purchase date,Trans. Date,Packed price,Selling,MRP,Landing cost,Net cost,Batch stock,Received Qty,Stock value on landing cost,Batch no,Old Batch No,Stock value on selling,Expiry date,Old Expiry Date,MFR Date,Old MFR Date,Stock age(Based on purchase date),Stock age(Based on transaction date),Branch,Alias Name,Brand code,Brand name,Supplier Name,Branch Area,Branch Circle,Branch State,City
,Bellota,Cat Food,Wet Food ,11562,PURCHASE,3451,2026-01-30,2026-01-30,28.50,50.00,50.00,33.63,28.50,7,12,235.41,b11562-9696,b11562-9696,350.00,2026-12-30,2026-12-30,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,24,Bellota ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Bellota Topping Sardine Kitten 65gm,,,,,,,,,,,,,27.79,12,,393.51,,,600.00,,,,,,,,,,,,,,,
,Bellota,Cat Food,Wet Food ,11563,PURCHASE,3451,2026-01-30,2026-01-30,27.79,50.00,50.00,32.79,27.79,12,23,393.51,b11563-9697,b11563-9697,600.00,2027-06-06,2027-06-06,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,24,Bellota ,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Benzderm Shmapoo 200ml,,,,,,,,,,,,,213.34,17,,"3,808.05",,,"5,950.00",,,,,,,,,,,,,,,
,Medicines,Medicine & Supplements ,Medicine ,11996,PURCHASE,4240,2026-07-31,2026-07-31,266.67,350.00,350.00,224.00,213.34,17,20,"3,808.05",B11996-8957,B11996-8957,"5,950.00",2028-01-30,2028-01-30,,,42,42,URBANPETS SERVICES PRIVATE LIMITED,,132,Medicines,MAHIMA ENTERPRISE,,,Gujarat,Ahmedabad
Berry Bites 140gm,,,,,,,,,,,,,203.00,1,,239.54,,,299.00,,,,,,,,,,,,,,,
,HUFT,"Treats, Biscuits & Chews ",Treats  ,12116,PURCHASE,4242,2026-08-01,2026-08-01,203.00,299.00,299.00,239.54,203.00,1,4,239.54,B12116-8970,B12116-8970,299.00,2027-05-30,2027-05-30,,,41,41,URBANPETS SERVICES PRIVATE LIMITED,,319,HUFT,EARTH PAWS PRIVATE LIMITED,,,Gujarat,Ahmedabad
Best Clean Cat Litter Original 5KG,,,,,,,,,,,,,214.29,2,,450.01,,,900.00,,,,,,,,,,,,,,,
,Best Clean,Hygiene,Cat Litter ,2673,PURCHASE,3419,2026-01-30,2026-01-30,214.29,450.00,450.00,225.01,214.29,2,2,450.01,B2673-8864,B2673-8864,900.00,2027-11-21,2027-11-21,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,28,Best Clean,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Betadine Solution,,,,,,,,,,,,,160.52,16,,"1,353.47",,,"1,674.82",,,,,,,,,,,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,2776,PURCHASE,3419,2026-01-30,2026-01-30,79.85,109.76,109.76,83.84,79.85,2,26,167.69,B2776-8887,B2776-8887,219.52,2027-09-30,2027-09-30,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,Shreeji Pet Shop,,,Gujarat,Ahmedabad
,Manufacturer,Medicine & Supplements ,Medicine ,2776,PURCHASE,4251,2026-08-04,2026-08-04,83.16,103.95,103.95,84.70,80.67,14,30,"1,185.78",B2776-9154,B2776-9154,"1,455.30",2028-04-30,2028-04-30,,,38,38,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,PATEL PHARMA,,,Gujarat,Ahmedabad
Big n Thick Mineral Bath Wipes,,,,,,,,,,,,,"1,658.78",7,,"3,329.67",,,"6,825.00",,,,,,,,,,,,,,,
,Petkin,Hygiene,Towels & Wipes ,2649,TRANSFER-IN,4399,2026-03-17,2026-05-21,454.45,975.00,975.00,454.45,409.01,2,3,908.90,B2649-5155,B2649-5155,"1,950.00",2030-12-30,2030-12-30,,,178,113,URBANPETS SERVICES PRIVATE LIMITED,,172,Petkin,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
,Petkin,Hygiene,Towels & Wipes ,2649,TRANSFER-IN,4789,2026-06-16,2026-07-16,454.45,975.00,975.00,491.58,416.59,2,2,983.16,B2649-8149,B2649-8149,"1,950.00",2031-02-09,2031-02-09,,,87,57,URBANPETS SERVICES PRIVATE LIMITED,,172,Petkin,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
,Petkin,Hygiene,Towels & Wipes ,2649,TRANSFER-IN,4789,2026-06-16,2026-07-16,454.45,975.00,975.00,491.58,416.59,2,2,983.16,B2649-8151,B2649-8151,"1,950.00",2031-02-09,2031-02-09,,,87,57,URBANPETS SERVICES PRIVATE LIMITED,,172,Petkin,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
,Petkin,Hygiene,Towels & Wipes ,2649,TRANSFER-IN,5012,2026-06-16,2026-08-20,454.45,975.00,975.00,454.45,416.59,1,1,454.45,B2649-9921,B2649-9921,975.00,2031-02-09,2031-02-09,,,87,22,URBANPETS SERVICES PRIVATE LIMITED,,172,Petkin,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
Big n Thick Oatmeal Petwipes 100 Wipes,,,,,,,,,,,,,425.14,1,,463.77,,,995.00,,,,,,,,,,,,,,,
,Petkin,Hygiene,Towels & Wipes ,2686,TRANSFER-IN,5012,2026-06-16,2026-08-20,463.77,995.00,995.00,463.77,425.14,1,1,463.77,B2686-9922,B2686-9922,995.00,2031-02-10,2031-02-10,,,87,22,URBANPETS SERVICES PRIVATE LIMITED,,172,Petkin,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
Big n Thick Petwipes 100 Wipes,,,,,,,,,,,,,850.28,3,,"1,467.10",,,"2,985.00",,,,,,,,,,,,,,,
,Petkin,Hygiene,Towels & Wipes ,2644,TRANSFER-IN,4789,2026-06-16,2026-07-16,463.77,995.00,995.00,501.67,425.14,2,2,"1,003.33",B2644-8147,B2644-8147,"1,990.00",2031-02-10,2031-02-10,,,87,57,URBANPETS SERVICES PRIVATE LIMITED,,172,Petkin,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
,Petkin,Hygiene,Towels & Wipes ,2644,TRANSFER-IN,5012,2026-06-16,2026-08-20,463.77,995.00,995.00,463.77,425.14,1,1,463.77,B2644-9923,B2644-9923,995.00,2031-02-10,2031-02-10,,,87,22,URBANPETS SERVICES PRIVATE LIMITED,,172,Petkin,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
Bio Groom Bronze Lustre Color Enhancer Shampoo 355 ml,,,,,,,,,,,,,523.41,1,,549.58,,,"1,225.00",,,,,,,,,,,,,,,
,Bio Groom,Grooming,Shampoo & Conditioner ,2496,PURCHASE,3420,2026-01-30,2026-01-30,523.41,"1,225.00","1,225.00",549.58,523.41,1,1,549.58,B2496-8907,B2496-8907,"1,225.00",2029-12-12,2029-12-12,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,30,Bio Groom,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Bio Groom Fluffy Puppy Shampoo 355 ml,,,,,,,,,,,,,"1,365.14",4,,"2,794.37",,,"6,540.00",,,,,,,,,,,,,,,
,Bio Groom,Grooming,Shampoo & Conditioner ,2383,PURCHASE,3413,2026-01-30,2026-01-30,640.91,"1,575.00","1,575.00",672.96,640.91,2,2,"1,345.91",B2383-8711,B2383-8711,"3,150.00",2026-08-30,2026-08-30,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,30,Bio Groom,Shreeji Pet Shop,,,Gujarat,Ahmedabad
,Bio Groom,Grooming,Shampoo & Conditioner ,2383,TRANSFER-IN,4654,2026-01-30,2026-06-25,724.23,"1,695.00","1,695.00",724.23,724.23,2,2,"1,448.46",B2383-7068,B2383-7068,"3,390.00",2032-01-09,2032-01-09,,,224,78,URBANPETS SERVICES PRIVATE LIMITED,,30,Bio Groom,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Bio Groom Groom N Fresh Conditioning Shampoo 355ML,,,,,,,,,,,,,566.14,1,,594.45,,,"1,325.00",,,,,,,,,,,,,,,
,Bio Groom,Grooming,Shampoo & Conditioner ,2498,PURCHASE,3420,2026-01-30,2026-01-30,566.14,"1,325.00","1,325.00",594.45,566.14,1,2,594.45,B2498-8909,B2498-8909,"1,325.00",2099-12-12,2099-12-12,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,30,Bio Groom,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Bio Groom Groom N Fresh Scented Creme Rinse Conditioner 355 ml,,,,,,,,,,,,,619.32,1,,650.29,,,"1,450.00",,,,,,,,,,,,,,,
,Bio Groom,Grooming,Shampoo & Conditioner ,2437,PURCHASE,3420,2026-01-30,2026-01-30,619.32,"1,450.00","1,450.00",650.29,619.32,1,1,650.29,B2437-8897,B2437-8897,"1,450.00",2099-12-12,2099-12-12,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,30,Bio Groom,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Bio Groom Indulge Sulfate F-Pure Argan Oil Shampoo 355 ml,,,,,,,,,,,,,608.86,2,,"1,278.61",,,"2,850.00",,,,,,,,,,,,,,,
,Bio Groom,Grooming,Shampoo & Conditioner ,2497,PURCHASE,3420,2026-01-30,2026-01-30,608.86,"1,425.00","1,425.00",639.31,608.86,2,2,"1,278.61",B2497-8908,B2497-8908,"2,850.00",2099-12-12,2099-12-12,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,30,Bio Groom,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Bio Groom Protein Lanolin Shampoo 355 ml,,,,,,,,,,,,,576.82,1,,605.66,,,"1,350.00",,,,,,,,,,,,,,,
,Bio Groom,Grooming,Shampoo & Conditioner ,2389,PURCHASE,3420,2026-01-30,2026-01-30,576.82,"1,350.00","1,350.00",605.66,576.82,1,1,605.66,B2389-8893,B2389-8893,"1,350.00",2099-12-12,2099-12-12,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,30,Bio Groom,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Bio Groom Silk Creme Rinse Condtioner 355 ml,,,,,,,,,,,,,766.96,2,,"1,810.02",,,"3,590.00",,,,,,,,,,,,,,,
,Bio Groom,Grooming,Shampoo & Conditioner ,2382,TRANSFER-IN,4795,2026-06-16,2026-07-17,836.65,"1,795.00","1,795.00",905.01,766.96,2,2,"1,810.02",B2382-8196,B2382-8196,"3,590.00",2033-01-09,2033-01-09,,,87,56,URBANPETS SERVICES PRIVATE LIMITED,,30,Bio Groom,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
Bio Groom So Dirty Dog Shampoo 355ml,,,,,,,,,,,,,596.05,2,,"1,251.71",,,"2,790.00",,,,,,,,,,,,,,,
,Bio Groom,Grooming,Shampoo & Conditioner ,2500,PURCHASE,3420,2026-01-30,2026-01-30,596.05,"1,395.00","1,395.00",625.86,596.05,2,2,"1,251.71",B2500-8910,B2500-8910,"2,790.00",2099-12-12,2099-12-12,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,30,Bio Groom,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Bio Groom Waterless Bath No Rinse Tear Free Shampoo 473 ml,,,,,,,,,,,,,861.92,1,,940.24,,,"1,795.00",,,,,,,,,,,,,,,
,Bio Groom,Grooming,Shampoo & Conditioner ,2494,TRANSFER-IN,5132,2026-06-16,2026-09-09,940.24,"1,795.00","1,795.00",940.24,861.92,1,2,940.24,B2494-1047,B2494-1047,"1,795.00",2033-01-08,2033-01-08,,,87,2,URBANPETS SERVICES PRIVATE LIMITED,,30,Bio Groom,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
BOL Easy Pill Cat 10g X 3,,,,,,,,,,,,,98.89,21,,"2,450.50",,,"3,990.00",,,,,,,,,,,,,,,
,Bark Out Loud,"Treats, Biscuits & Chews ",Treats  ,4182,PURCHASE,3435,2026-01-30,2026-01-30,98.89,190.00,190.00,116.69,98.89,21,26,"2,450.50",B4182-9281,B4182-9281,"3,990.00",2027-01-02,2027-01-02,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,17,Bark Out Loud,Shreeji Pet Shop,,,Gujarat,Ahmedabad
BOL Easy Pill Dog 20g X 3,,,,,,,,,,,,,114.62,84,,"11,361.56",,,"18,480.00",,,,,,,,,,,,,,,
,Bark Out Loud,"Treats, Biscuits & Chews ",Treats  ,4181,PURCHASE,4053,2026-06-18,2026-06-18,128.66,220.00,220.00,135.26,114.62,84,165,"11,361.56",B4181-6763,B4181-6763,"18,480.00",2028-01-31,2028-01-31,,,85,85,URBANPETS SERVICES PRIVATE LIMITED,,17,Bark Out Loud,Vivaldis Health and food pvt Ltd,,,Gujarat,Ahmedabad
Bow Jerky Liver 200gm,,,,,,,,,,,,,140.71,1,,166.04,,,345.00,,,,,,,,,,,,,,,
,Rena,"Treats, Biscuits & Chews ",Treats  ,7439,TRANSFER-IN,4877,2026-03-17,2026-07-29,160.81,345.00,345.00,166.04,140.71,1,3,166.04,B7439-8720,B7439-8720,345.00,2027-07-10,2027-07-10,,,178,44,URBANPETS SERVICES PRIVATE LIMITED,,190,Rena,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
Bow Jerky Liver 800GM,,,,,,,,,,,,,489.74,1,,577.89,,,"1,150.00",,,,,,,,,,,,,,,
,Rena,"Treats, Biscuits & Chews ",Treats  ,7450,TRANSFER-IN,4814,2026-01-30,2026-07-20,489.74,"1,150.00","1,150.00",577.89,489.74,1,3,577.89,B7450-8283,B7450-8283,"1,150.00",2027-06-28,2027-06-28,,,224,53,URBANPETS SERVICES PRIVATE LIMITED,,190,Rena,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Bow Jerky Milk 800GM,,,,,,,,,,,,,555.46,3,,"1,817.79",,,"3,900.00",,,,,,,,,,,,,,,
,Rena,"Treats, Biscuits & Chews ",Treats  ,7451,TRANSFER-IN,5089,2026-07-31,2026-09-01,605.93,"1,300.00","1,300.00",605.93,555.46,3,3,"1,817.79",B7451-610,B7451-610,"3,900.00",2028-04-09,2028-04-09,,,42,10,URBANPETS SERVICES PRIVATE LIMITED,,190,Rena,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
Bravecto  10-20 KG,,,,,,,,,,,,,"2,328.48",46,,"56,232.96",,,"94,875.00",,,,,,,,,,,,,,,
,Bravecto,Medicine & Supplements ,Medicine ,2941,PURCHASE,4237,2026-08-01,2026-08-01,"1,414.29","2,062.50","2,062.50","1,222.46","1,164.24",3,7,"3,667.37",B2941-8952,B2941-8952,"6,187.50",2027-09-30,2027-09-30,,,41,41,URBANPETS SERVICES PRIVATE LIMITED,,102,Hygiene,S K LOGISTIC,,,Gujarat,Ahmedabad
,Bravecto,Medicine & Supplements ,Medicine ,2941,PURCHASE,4237,2026-08-01,2026-08-01,"1,414.29","2,062.50","2,062.50","1,222.46","1,164.24",43,43,"52,565.59",B2941-8953,B2941-8953,"88,687.50",2028-02-28,2028-02-28,,,41,41,URBANPETS SERVICES PRIVATE LIMITED,,102,Hygiene,S K LOGISTIC,,,Gujarat,Ahmedabad
Bravecto 2-4.5 KG,,,,,,,,,,,,,"1,121.40",4,,"4,709.86",,,"7,500.00",,,,,,,,,,,,,,,
,Bravecto,Medicine & Supplements ,Medicine ,6130,PURCHASE,3973,2026-05-29,2026-05-29,"1,285.71","1,875.00","1,875.00","1,177.47","1,121.40",4,10,"4,709.86",B6130-5747,B6130-5747,"7,500.00",2028-01-31,2028-01-31,,,105,105,URBANPETS SERVICES PRIVATE LIMITED,,138,MSD,S K LOGISTIC,,,Gujarat,Ahmedabad
Bravecto 20-40 KG,,,,,,,,,,,,,"1,164.24",25,,"30,561.40",,,"51,562.50",,,,,,,,,,,,,,,
,Bravecto,Medicine & Supplements ,Medicine ,2824,PURCHASE,4237,2026-08-01,2026-08-01,"1,414.29","2,062.50","2,062.50","1,222.46","1,164.24",25,50,"30,561.40",B2824-8951,B2824-8951,"51,562.50",2028-01-30,2028-01-30,,,41,41,URBANPETS SERVICES PRIVATE LIMITED,,99,Himanshu Medical Agency,S K LOGISTIC,,,Gujarat,Ahmedabad
Bravecto 4.5-10 KG,,,,,,,,,,,,,"1,108.80",27,,"31,434.37",,,"50,625.00",,,,,,,,,,,,,,,
,Bravecto,Medicine & Supplements ,Medicine ,2940,PURCHASE,4390,2026-08-29,2026-08-29,"1,285.71","1,875.00","1,875.00","1,164.24","1,108.80",27,30,"31,434.37",B2940-516,B2940-516,"50,625.00",2028-03-30,2028-03-30,,,13,13,URBANPETS SERVICES PRIVATE LIMITED,,102,Hygiene,S K LOGISTIC,,,Gujarat,Ahmedabad
Bravecto 40-56 KG,,,,,,,,,,,,,"3,034.08",36,,"57,344.11",,,"94,500.00",,,,,,,,,,,,,,,
,Bravecto,Medicine & Supplements ,Medicine ,2939,PURCHASE,4204,2026-07-21,2026-07-21,"1,800.00","2,625.00","2,625.00","1,592.89","1,517.04",6,20,"9,557.35",B2939-8443,B2939-8443,"15,750.00",2028-02-28,2028-02-28,,,52,52,URBANPETS SERVICES PRIVATE LIMITED,,102,Hygiene,S K LOGISTIC,,,Gujarat,Ahmedabad
,Bravecto,Medicine & Supplements ,Medicine ,2939,PURCHASE,4390,2026-08-29,2026-08-29,"1,800.00","2,625.00","2,625.00","1,592.89","1,517.04",30,30,"47,786.76",B2939-515,B2939-515,"78,750.00",2028-03-30,2028-03-30,,,13,13,URBANPETS SERVICES PRIVATE LIMITED,,102,Hygiene,S K LOGISTIC,,,Gujarat,Ahmedabad
CALDIKIND 60K SACHET,,,,,,,,,,,,,44.68,141,,"3,307.78",,,"5,115.48",,,,,,,,,,,,,,,
,Hygiene,Medicine & Supplements ,Medicine ,2797,PURCHASE,3748,2026-04-13,2026-04-13,27.64,36.28,36.28,23.46,22.34,21,120,492.65,C2797-3393,C2797-3393,761.88,2027-11-30,2027-11-30,,,151,151,URBANPETS SERVICES PRIVATE LIMITED,,102,Hygiene,KRISHNA MEDICAL STORES,,,Gujarat,Ahmedabad
,Hygiene,Medicine & Supplements ,Medicine ,2797,PURCHASE,4411,2026-09-01,2026-09-01,27.64,36.28,36.28,23.46,22.34,120,120,"2,815.13",C2797-829,C2797-829,"4,353.60",2028-02-01,2028-02-01,,,10,10,URBANPETS SERVICES PRIVATE LIMITED,,102,Hygiene,KRISHNA MEDICAL STORES,,,Gujarat,Ahmedabad
Candid Mouth Paint,,,,,,,,,,,,,124.71,3,,392.84,,,540.00,,,,,,,,,,,,,,,
,Hygiene,Medicine & Supplements ,Medicine ,2906,PURCHASE,3426,2026-01-30,2026-01-30,124.71,180.00,180.00,130.95,124.71,3,3,392.84,C2906-9046,C2906-9046,540.00,2027-09-30,2027-09-30,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,102,Hygiene,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Canideram Cream 100GM,,,,,,,,,,,,,185.51,26,,"5,064.51",,,"7,280.00",,,,,,,,,,,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,2775,PURCHASE,4206,2026-07-22,2026-07-22,213.34,280.00,280.00,194.79,185.51,26,46,"5,064.51",C2775-8445,C2775-8445,"7,280.00",2029-07-30,2029-07-30,,,51,51,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,MAHIMA ENTERPRISE,,,Gujarat,Ahmedabad
Caniheart BZ-5 Tab.,,,,,,,,,,,,,"2,330.42",18,,"14,941.97",,,"30,493.75",,,,,,,,,,,,,,,
,other,Medicine & Supplements ,Medicine ,10414,PURCHASE,4232,2026-07-31,2026-07-31,758.93,"1,593.75","1,593.75",780.94,743.75,1,3,780.94,C10414-8912,C10414-8912,"1,593.75",2027-05-30,2027-05-30,,,42,42,URBANPETS SERVICES PRIVATE LIMITED,,255,other,FRIENDS MEDICINES,,,Gujarat,Ahmedabad
,other,Medicine & Supplements ,Medicine ,10414,PURCHASE,4232,2026-07-31,2026-07-31,809.53,"1,700.00","1,700.00",833.01,793.34,1,14,833.01,C10414-8913,C10414-8913,"1,700.00",2028-04-30,2028-04-30,,,42,42,URBANPETS SERVICES PRIVATE LIMITED,,255,other,FRIENDS MEDICINES,,,Gujarat,Ahmedabad
,other,Medicine & Supplements ,Medicine ,10414,PURCHASE,4388,2026-08-27,2026-08-27,"1,295.24","1,700.00","1,700.00",833.00,793.33,16,16,"13,328.02",C10414-509,C10414-509,"27,200.00",2028-04-30,2028-04-30,,,15,15,URBANPETS SERVICES PRIVATE LIMITED,,255,other,FRIENDS MEDICINES,,,Gujarat,Ahmedabad
canilact lactulose syrup 100 ml,,,,,,,,,,,,,123.22,16,,"2,070.06",,,"3,450.08",,,,,,,,,,,,,,,
,mahima enterprise,Medicine & Supplements ,Supplements ,11862,PURCHASE,4071,2026-06-23,2026-06-23,164.29,215.63,215.63,129.38,123.22,16,20,"2,070.06",c11862-7013,c11862-7013,"3,450.08",2028-03-30,2028-03-30,,,80,80,URBANPETS SERVICES PRIVATE LIMITED,,338,mahima enterprise,MAHIMA ENTERPRISE,,,Gujarat,Ahmedabad
Canimet  24mg,,,,,,,,,,,,,288.12,3,,907.58,,,"1,350.00",,,,,,,,,,,,,,,
,other,Medicine & Supplements ,Medicine ,12164,PURCHASE,4328,2026-08-17,2026-08-17,343.00,450.00,450.00,302.53,288.12,3,7,907.58,C12164-955,C12164-955,"1,350.00",2027-09-30,2027-09-30,,,25,25,URBANPETS SERVICES PRIVATE LIMITED,,255,other,FRIENDS MEDICINES,,,Gujarat,Ahmedabad
Canimet  60mg,,,,,,,,,,,,,672.00,4,,"2,822.40",,,"4,200.00",,,,,,,,,,,,,,,
,other,Medicine & Supplements ,Medicine ,12163,PURCHASE,4328,2026-08-17,2026-08-17,800.00,"1,050.00","1,050.00",705.60,672.00,4,7,"2,822.40",C12163-956,C12163-956,"4,200.00",2027-09-30,2027-09-30,,,25,25,URBANPETS SERVICES PRIVATE LIMITED,,255,other,FRIENDS MEDICINES,,,Gujarat,Ahmedabad
Canine Creek Adult 12.5KG,,,,,,,,,,,,,"3,487.31",3,,"12,345.07",,,"20,400.00",,,,,,,,,,,,,,,
,Canine Creek ,Dog Food,Dry Food ,7182,PURCHASE,4430,2026-09-07,2026-09-07,"4,033.90","6,800.00","6,800.00","4,115.02","3,487.31",3,3,"12,345.07",C7182-1006,C7182-1006,"20,400.00",2027-10-30,2027-10-30,,,4,4,URBANPETS SERVICES PRIVATE LIMITED,,39,Canine Creek,PG INDIA LOGISTICS PRIVATE LIMITED,,,Gujarat,Ahmedabad
Canine Creek Adult 3 kg,,,,,,,,,,,,,892.79,1,,892.79,,,"1,750.00",,,,,,,,,,,,,,,
,Canine Creek ,Dog Food,Dry Food ,7181,TRANSFER-IN,3680,2026-01-30,2026-02-03,892.79,"1,750.00","1,750.00",892.79,892.79,1,1,892.79,C7181-9923,C7181-9923,"1,750.00",2027-12-26,2027-12-26,,,224,220,URBANPETS SERVICES PRIVATE LIMITED,,39,Canine Creek,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Canine Creek Puppy 4 kg,,,,,,,,,,,,,"1,278.98",1,,"1,278.98",,,"2,450.00",,,,,,,,,,,,,,,
,Canine Creek ,Dog Food,Dry Food ,7180,TRANSFER-IN,3677,2026-01-30,2026-02-03,"1,278.98","2,450.00","2,450.00","1,278.98","1,278.98",1,1,"1,278.98",C7180-9895,C7180-9895,"2,450.00",2027-10-10,2027-10-10,,,224,220,URBANPETS SERVICES PRIVATE LIMITED,,39,Canine Creek,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Canix Premium Heart Harness Black/Neon - M,,,,,,,,,,,,,915.25,1,,"1,080.00",,,"1,800.00",,,,,,,,,,,,,,,
,CANIX,Walk Essentials,Harness ,11581,PURCHASE,3451,2026-01-30,2026-01-30,915.25,"1,800.00","1,800.00","1,080.00",915.25,1,1,"1,080.00",C11581-9702,C11581-9702,"1,800.00",2030-01-28,2030-01-28,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,335,CANIX,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Canix Premium Heart Harness Black/Neon -2XL,,,,,,,,,,,,,"1,169.49",1,,"1,380.00",,,"2,300.00",,,,,,,,,,,,,,,
,CANIX,Walk Essentials,Harness ,11583,PURCHASE,3451,2026-01-30,2026-01-30,"1,169.49","2,300.00","2,300.00","1,380.00","1,169.49",1,2,"1,380.00",C11583-9704,C11583-9704,"2,300.00",2030-01-28,2030-01-28,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,335,CANIX,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Canix Premium Heart Harness Black/Red - 2XL,,,,,,,,,,,,,"1,169.49",2,,"2,760.00",,,"4,600.00",,,,,,,,,,,,,,,
,CANIX,Walk Essentials,Harness ,11578,PURCHASE,3451,2026-01-30,2026-01-30,"1,169.49","2,300.00","2,300.00","1,380.00","1,169.49",2,2,"2,760.00",C11578-9700,C11578-9700,"4,600.00",2030-01-28,2030-01-28,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,335,CANIX,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Canix Premium Heart Harness Black/Red - L,,,,,,,,,,,,,"1,067.80",1,,"1,260.01",,,"2,100.00",,,,,,,,,,,,,,,
,CANIX,Walk Essentials,Harness ,11577,PURCHASE,3451,2026-01-30,2026-01-30,"1,067.80","2,100.00","2,100.00","1,260.01","1,067.80",1,2,"1,260.01",C11577-9699,C11577-9699,"2,100.00",2030-01-28,2030-01-28,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,335,CANIX,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Canix Premium Heart Harness Blue/Yellow - 2XL,,,,,,,,,,,,,"1,169.49",1,,"1,380.00",,,"2,300.00",,,,,,,,,,,,,,,
,CANIX,Walk Essentials,Harness ,11588,PURCHASE,3451,2026-01-30,2026-01-30,"1,169.49","2,300.00","2,300.00","1,380.00","1,169.49",1,1,"1,380.00",C11588-9708,C11588-9708,"2,300.00",2030-01-28,2030-01-28,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,335,CANIX,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Canix Premium Heart Harness Blue/Yellow - 3XL,,,,,,,,,,,,,"1,271.18",1,,"1,499.99",,,"2,500.00",,,,,,,,,,,,,,,
,CANIX,Walk Essentials,Harness ,11589,PURCHASE,3451,2026-01-30,2026-01-30,"1,271.18","2,500.00","2,500.00","1,499.99","1,271.18",1,3,"1,499.99",C11589-9709,C11589-9709,"2,500.00",2030-01-28,2030-01-28,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,335,CANIX,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Canix Premium Heart Harness Blue/Yellow - S,,,,,,,,,,,,,762.71,1,,762.71,,,"1,500.00",,,,,,,,,,,,,,,
,CANIX,Walk Essentials,Harness ,11585,TRANSFER-IN,5012,2026-01-31,2026-08-20,762.71,"1,500.00","1,500.00",762.71,762.71,1,1,762.71,C11585-9929,C11585-9929,"1,500.00",2030-12-01,2030-12-01,,,223,22,URBANPETS SERVICES PRIVATE LIMITED,,335,CANIX,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Canix Premium Heart Harness Leaf Printed Black - 2XL,,,,,,,,,,,,,"1,271.18",1,,"1,499.99",,,"2,500.00",,,,,,,,,,,,,,,
